Linkage,Genetic_Distances(cM),Marker_ID,1,2,3,4,5,6,7,9,11,12,13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,84,85,86,87,88,89,90,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,147,148,149,150,151,152,153,154,156,157,158,159,160,161,162,163,164,165,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216
lg5,12.67,AATTC_lm_ll_3588,ll,lm,lm,lm,ll,ll,lm,ll,--,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,--,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,ll,--,ll,lm,lm,--,ll,ll,lm,ll,ll,lm,lm,--,ll,ll,ll,--,--,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,12.67,CATG_lm_ll_3221,ll,lm,lm,lm,ll,ll,lm,ll,--,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,--,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,--,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,--,ll,ll,lm,ll,ll,lm,lm,--,ll,ll,ll,ll,--,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,13.41,AATTC_lm_ll_3029,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,13.41,AATTC_nn_np_2373,nn,nn,nn,nn,np,np,np,np,np,np,nn,nn,nn,nn,np,--,np,np,np,np,nn,np,np,--,nn,nn,--,--,nn,nn,nn,nn,nn,nn,np,nn,nn,np,np,--,np,np,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,np,--,nn,np,--,nn,nn,nn,nn,nn,np,nn,np,np,np,np,np,np,np,np,--,np,np,--,np,np,np,np,np,np,np,np,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,nn,nn,nn,np,np,np,np,nn,nn,nn,np,np,np,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn,--,--,nn,nn,nn,nn,--,nn,np,np,np,np,nn,np,nn,np,nn,np,nn,--,np,nn,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np
lg5,13.41,AATTC_nn_np_3738,nn,--,--,--,np,np,--,np,np,np,--,nn,--,--,--,--,np,np,np,np,--,np,--,nn,--,nn,--,--,nn,--,nn,nn,nn,nn,np,np,nn,--,np,nn,--,np,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,np,nn,nn,np,nn,nn,--,--,nn,nn,np,--,np,np,np,nn,np,np,np,np,--,np,np,nn,np,np,np,--,np,np,np,np,np,np,nn,nn,nn,nn,nn,nn,np,nn,--,nn,np,nn,np,np,np,--,np,np,nn,nn,nn,np,np,nn,nn,nn,np,np,np,np,nn,--,nn,--,np,np,np,np,--,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn,np,--,nn,nn,--,nn,--,nn,--,np,np,np,nn,np,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,nn,np,np,--,np,np,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np
lg5,13.41,AATTC_nn_np_3745,--,--,--,--,np,np,np,np,np,np,--,--,--,nn,nn,np,np,--,np,np,nn,np,np,--,nn,np,np,--,nn,--,nn,nn,nn,nn,np,np,nn,np,np,--,np,np,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,np,--,nn,np,nn,nn,nn,nn,nn,--,np,nn,np,np,np,np,np,np,np,np,nn,np,np,nn,np,np,np,np,np,np,np,np,np,--,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,nn,nn,--,np,np,np,np,nn,--,nn,np,np,np,np,np,nn,np,np,np,--,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,np,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np
lg5,13.41,CATG_nn_np_2661,nn,nn,nn,--,np,np,np,np,np,np,nn,nn,nn,nn,nn,np,np,np,np,np,nn,np,np,nn,nn,nn,np,nn,nn,nn,--,nn,nn,nn,np,np,nn,np,np,nn,np,np,np,np,np,np,np,nn,--,--,nn,np,np,np,nn,--,--,nn,--,nn,--,--,nn,nn,--,np,--,np,np,np,np,np,np,np,--,nn,np,np,nn,np,np,np,--,np,np,np,np,np,np,nn,nn,nn,nn,nn,--,--,nn,nn,--,np,nn,--,np,np,np,np,np,nn,nn,nn,np,np,nn,nn,--,np,np,--,np,--,nn,nn,np,np,--,np,nn,--,np,np,np,--,nn,nn,np,nn,--,nn,nn,np,np,--,nn,np,--,nn,np,--,nn,nn,nn,--,nn,--,np,np,np,np,nn,np,nn,nn,--,--,nn,--,np,nn,np,np,nn,nn,nn,np,np,--,np,np,--,--,np,--,nn,nn,np,np,nn,nn,nn,np,np,np,nn,--,np,np,nn,nn,np,np,nn,np,nn,np
lg5,13.41,AATTC_lm_ll_3632,ll,lm,lm,--,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,13.41,CATG_nn_np_4129,nn,nn,--,nn,np,np,--,np,np,--,nn,--,--,--,nn,--,--,--,--,np,--,--,--,nn,--,nn,np,--,--,nn,nn,--,nn,nn,--,--,nn,np,np,nn,np,np,--,--,--,np,np,nn,np,np,nn,--,np,--,nn,np,nn,nn,--,nn,nn,--,nn,nn,nn,np,nn,--,np,--,np,--,np,--,np,nn,np,np,nn,--,--,--,np,--,--,np,np,np,--,nn,nn,nn,nn,nn,nn,--,nn,nn,nn,--,nn,np,np,np,np,np,np,nn,nn,nn,np,np,nn,nn,--,np,np,np,np,nn,nn,nn,np,np,--,np,np,nn,--,nn,np,nn,nn,nn,np,nn,nn,nn,nn,--,--,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,--,--,np,--,nn,np,nn,--,nn,--,nn,nn,--,nn,np,--,nn,nn,nn,np,--,nn,--,np,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,--,np,np,nn,nn,np,np,nn,nn,--,np,nn,np,nn,--
lg5,13.41,CATG_lm_ll_2722,ll,--,lm,ll,ll,--,lm,ll,ll,lm,lm,--,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,--,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,--,ll,lm,lm,ll,lm,--,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,--,--,ll,lm,--,ll,--,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,--,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,13.81,CATG_lm_ll_2434,--,--,--,ll,--,--,--,--,--,lm,ll,--,--,lm,ll,--,--,--,--,--,--,--,--,ll,--,ll,--,--,--,lm,lm,--,lm,ll,lm,--,lm,--,--,--,ll,ll,--,lm,lm,ll,--,--,ll,--,lm,--,--,lm,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,--,lm,ll,--,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,--,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,--,lm,--,ll,lm,lm,ll,ll,--,ll,lm,ll,ll,ll,ll,ll,ll,lm,--,ll,ll,lm,lm,ll,--,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,--,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,--,ll,--,ll,ll,--,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,13.81,CATG_lm_ll_3014,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,--,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,--,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,--,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,--,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,--,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,--,lm,ll,ll,ll,ll,--,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,14.06,CATG_nn_np_2481,nn,--,nn,--,np,np,--,np,np,np,nn,--,--,nn,nn,np,np,np,np,np,nn,np,np,nn,--,--,np,--,--,nn,nn,--,nn,nn,np,np,nn,np,np,nn,np,--,np,np,np,np,--,--,np,np,nn,np,np,np,nn,np,nn,--,np,--,nn,--,nn,nn,--,np,nn,--,np,np,np,np,np,np,np,nn,np,np,nn,np,np,np,--,--,np,np,np,np,np,nn,nn,--,nn,nn,nn,np,nn,nn,--,--,nn,np,np,np,np,np,np,nn,nn,nn,np,--,nn,--,--,np,np,np,np,nn,--,nn,np,np,np,np,np,--,np,np,np,np,nn,nn,np,nn,--,nn,nn,np,np,nn,nn,np,nn,nn,np,nn,--,nn,nn,--,nn,nn,np,np,np,--,nn,np,--,np,nn,--,nn,nn,np,nn,np,np,--,--,nn,np,np,--,np,nn,--,np,--,--,nn,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np
lg5,14.06,CATG_nn_np_2468,--,--,nn,nn,--,np,--,np,np,np,nn,--,--,nn,--,--,np,np,np,--,nn,np,np,nn,--,nn,np,--,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,np,np,np,np,--,np,np,--,np,np,--,np,np,--,nn,np,nn,--,--,nn,nn,--,--,--,--,np,--,np,np,np,--,np,np,np,--,nn,np,np,--,np,np,np,np,np,np,--,--,np,np,nn,--,nn,nn,nn,--,--,nn,nn,nn,np,--,np,np,np,np,np,--,nn,nn,nn,np,np,nn,--,nn,np,np,np,np,nn,nn,nn,np,np,np,np,np,nn,np,np,np,nn,nn,nn,np,--,nn,nn,nn,np,np,--,nn,np,nn,nn,--,nn,nn,nn,nn,nn,nn,--,np,--,np,np,nn,np,nn,np,nn,np,nn,--,np,nn,np,np,nn,nn,--,np,--,--,np,nn,nn,np,--,nn,nn,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np
lg5,14.19,AATTC_lm_ll_2221,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,--,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,14.96,AATTC_lm_ll_1914,--,lm,lm,--,--,--,lm,--,ll,lm,lm,--,lm,--,ll,lm,lm,lm,ll,--,lm,lm,lm,ll,ll,--,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,--,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,--,--,ll,ll,--,--,lm,--,lm,lm,lm,ll,ll,ll,lm,--,ll,lm,--,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,ll,--,lm,--,lm,--,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,--,ll,lm,lm,lm,ll,--,ll,--,lm,lm,ll,ll,ll,--,--,ll,lm,lm,--,ll,--,ll,--,ll,ll,ll,ll,ll,--,lm,lm,ll,ll,--,lm,ll,--,ll,--,lm,lm,lm,--,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,--,ll,ll,ll,lm,lm,ll,lm,lm,ll,--,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
lg5,16.16,AATTC_hk_hk_118,--,hk,--,--,hk,hk,hh,--,hk,hh,hk,hk,hk,--,kk,--,hh,--,hh,hk,kk,hh,hh,kk,--,--,hk,--,kk,hk,hk,hk,hk,kk,hh,hh,hk,hk,hk,kk,hk,hk,hh,hh,hh,hk,hk,hk,hk,hk,hk,--,hk,--,--,kk,--,hk,hh,kk,kk,hk,hk,--,kk,hk,hk,hh,hk,hh,hk,hh,hk,hh,hk,--,hk,hk,hk,--,hh,hh,hh,--,hh,hk,hk,hk,hh,kk,hk,--,kk,hk,--,--,hk,kk,--,--,hk,hk,hk,--,hk,hk,--,kk,--,--,--,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,kk,hk,hk,hh,hk,hk,--,hh,hk,hk,--,kk,hk,hk,--,--,kk,--,--,hh,hk,kk,hk,--,hk,hk,--,hk,hk,hk,hk,hk,hk,--,hh,hk,hk,kk,hk,hk,hh,kk,hh,kk,--,hh,kk,hk,hh,kk,hk,hk,hk,hh,kk,hh,hk,kk,hk,hk,kk,hk,kk,hk,hk,hk,hk,kk,hh,hk,hk,hk,--,hk,hk,hk,hk,hh,hk,--,hk,kk,hh
lg5,16.16,AATTC_nn_np_2549,--,np,np,--,--,--,--,--,nn,nn,np,--,--,np,np,nn,--,--,nn,np,np,--,nn,np,np,np,nn,np,np,--,np,np,np,np,nn,--,np,--,nn,--,nn,nn,nn,nn,nn,nn,--,np,nn,nn,--,--,--,nn,np,np,np,np,nn,np,np,np,np,np,np,--,np,--,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,--,nn,np,np,np,np,--,np,nn,np,np,np,nn,np,--,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,--,--,--,nn,np,np,--,nn,nn,nn,--,nn,np,nn,--,nn,np,np,--,--,np,np,--,--,nn,nn,--,np,--,np,np,nn,np,np,np,np,np,np,np,--,nn,nn,nn,np,--,np,nn,--,nn,np,np,nn,np,nn,nn,np,nn,np,nn,nn,np,--,np,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,--,np,np,nn,nn,--,np,nn,nn,np,nn,np,nn
lg5,16.16,AATTC_nn_np_3190,np,nn,np,np,nn,nn,nn,nn,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,np,np,nn,np,np,np,np,np,np,nn,np,nn,nn,nn,--,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,--,nn,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,np,np,np,np,np,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,nn,np,nn,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,nn,nn,np,nn,np,nn
lg5,16.16,AATTC_nn_np_4265,np,np,np,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,nn,np,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,np,nn,np,np,np,np,nn,nn,np,np,nn,np,np,nn,np,np,np,np,np,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,nn,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,nn,nn,np,nn,np,nn
lg5,16.16,AATTC_nn_np_4823,nn,np,np,np,nn,nn,nn,nn,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,np,np,nn,np,nn,np,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,np,np,np,np,nn,nn,np,np,nn,np,np,nn,np,nn,np,np,np,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,nn,np,nn,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,np,nn,--,np,np,nn,nn,np,--,np,nn
lg5,16.16,CATG_hk_hk_750,--,--,hk,--,hk,--,hh,hk,hk,hh,hk,--,hk,hk,kk,--,--,hk,hh,--,hk,--,hh,--,kk,kk,hk,hk,kk,hk,hk,--,hk,--,hh,hh,hh,hk,hk,kk,hk,hk,--,hh,--,hk,hk,hk,hk,hk,hk,hh,hk,hh,hk,kk,--,hk,hh,--,hk,hk,--,kk,kk,hk,hk,--,hk,hh,hk,hh,hk,--,hk,kk,hk,hk,hk,hh,hh,hh,hh,hh,hh,hk,hk,hk,hh,kk,hk,--,kk,hk,kk,--,kk,--,kk,hh,hk,hk,hk,hk,hk,hk,hk,kk,hk,kk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,kk,hk,hk,hh,hk,hk,hk,hh,hk,hk,kk,kk,hk,hk,kk,kk,--,--,hh,hh,hk,kk,hk,--,hk,hk,kk,hk,hk,hk,--,hk,hk,--,--,hk,hh,kk,hk,--,hh,kk,--,--,--,hh,kk,hh,--,kk,hk,hk,hk,hh,kk,hh,hk,kk,--,hk,kk,hk,kk,hk,hk,hk,hk,kk,hh,hh,hk,hk,hk,hk,hk,hk,hk,hh,hk,kk,hk,kk,hh
lg5,16.16,AATTC_hk_hk_574,hh,hk,hk,hh,hk,hk,kk,hk,hk,kk,hk,hh,hk,hk,hh,kk,kk,--,kk,hk,hk,kk,kk,hh,hh,hh,hk,hk,hh,hk,hk,hk,hk,hh,--,--,hk,hk,hk,hh,hk,hk,kk,kk,kk,hk,hk,hk,hk,hk,hk,kk,hk,kk,hh,hk,hh,hk,kk,hh,hk,hk,hk,hh,hh,hk,hk,kk,hk,kk,hk,kk,--,kk,hk,hh,hk,hk,hk,kk,kk,--,kk,kk,--,hk,hk,hk,kk,hh,hk,hh,hh,hk,hh,kk,hh,hh,hh,kk,hk,hk,hk,hk,hk,--,hk,hh,hk,hh,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hh,hk,hk,kk,hk,hk,hk,kk,hk,hk,hh,hh,hk,hk,hh,hh,hh,hh,--,kk,hk,hh,hk,hk,hk,hk,hh,hk,hk,hk,hk,hk,hk,kk,--,hk,kk,hh,hk,hk,--,hh,kk,hh,hh,kk,hh,hk,kk,hh,hk,hk,hk,kk,hh,kk,hk,hh,hk,hk,hh,hk,hh,hk,hk,hk,hk,hh,kk,hk,hk,hk,hk,hk,hk,hk,hk,kk,hk,hh,hk,hh,kk
